NOC,Year,Medal,Season,has_medal,key_iso
ETH,2012,Bronze,Summer,1,ETH|2012|Bronze
ETH,2012,Gold,Summer,1,ETH|2012|Gold
ETH,2012,Silver,Summer,1,ETH|2012|Silver
ETH,2016,Bronze,Summer,1,ETH|2016|Bronze
ETH,2016,Gold,Summer,1,ETH|2016|Gold
ETH,2016,Silver,Summer,1,ETH|2016|Silver
EUN,1992,Bronze,Summer,1,EUN|1992|Bronze
EUN,1992,Bronze,Winter,1,EUN|1992|Bronze
EUN,1992,Gold,Summer,1,EUN|1992|Gold
EUN,1992,Gold,Winter,1,EUN|1992|Gold
EUN,1992,Silver,Summer,1,EUN|1992|Silver
EUN,1992,Silver,Winter,1,EUN|1992|Silver
FIJ,2016,Gold,Summer,1,FIJ|2016|Gold
FIN,1906,Bronze,Summer,1,FIN|1906|Bronze
FIN,1906,Gold,Summer,1,FIN|1906|Gold
FIN,1906,Silver,Summer,1,FIN|1906|Silver
FIN,1908,Bronze,Summer,1,FIN|1908|Bronze
FIN,1908,Gold,Summer,1,FIN|1908|Gold
FIN,1908,Silver,Summer,1,FIN|1908|Silver
FIN,1912,Bronze,Summer,1,FIN|1912|Bronze
FIN,1912,Gold,Summer,1,FIN|1912|Gold
FIN,1912,Silver,Summer,1,FIN|1912|Silver
FIN,1920,Bronze,Summer,1,FIN|1920|Bronze
FIN,1920,Gold,Summer,1,FIN|1920|Gold
FIN,1920,Silver,Summer,1,FIN|1920|Silver
FIN,1924,Bronze,Summer,1,FIN|1924|Bronze
FIN,1924,Bronze,Winter,1,FIN|1924|Bronze
FIN,1924,Gold,Summer,1,FIN|1924|Gold
FIN,1924,Gold,Winter,1,FIN|1924|Gold
FIN,1924,Silver,Summer,1,FIN|1924|Silver
FIN,1924,Silver,Winter,1,FIN|1924|Silver
FIN,1928,Bronze,Summer,1,FIN|1928|Bronze
FIN,1928,Bronze,Winter,1,FIN|1928|Bronze
FIN,1928,Gold,Summer,1,FIN|1928|Gold
FIN,1928,Gold,Winter,1,FIN|1928|Gold
FIN,1928,Silver,Summer,1,FIN|1928|Silver
FIN,1928,Silver,Winter,1,FIN|1928|Silver
FIN,1932,Bronze,Summer,1,FIN|1932|Bronze
FIN,1932,Bronze,Winter,1,FIN|1932|Bronze
FIN,1932,Gold,Summer,1,FIN|1932|Gold
FIN,1932,Gold,Winter,1,FIN|1932|Gold
FIN,1932,Silver,Summer,1,FIN|1932|Silver
FIN,1932,Silver,Winter,1,FIN|1932|Silver
FIN,1936,Bronze,Summer,1,FIN|1936|Bronze
FIN,1936,Bronze,Winter,1,FIN|1936|Bronze
FIN,1936,Gold,Summer,1,FIN|1936|Gold
FIN,1936,Gold,Winter,1,FIN|1936|Gold
FIN,1936,Silver,Summer,1,FIN|1936|Silver
FIN,1936,Silver,Winter,1,FIN|1936|Silver
FIN,1948,Bronze,Summer,1,FIN|1948|Bronze
FIN,1948,Bronze,Winter,1,FIN|1948|Bronze
FIN,1948,Gold,Summer,1,FIN|1948|Gold
FIN,1948,Gold,Winter,1,FIN|1948|Gold
FIN,1948,Silver,Summer,1,FIN|1948|Silver
FIN,1948,Silver,Winter,1,FIN|1948|Silver
FIN,1952,Bronze,Summer,1,FIN|1952|Bronze
FIN,1952,Bronze,Winter,1,FIN|1952|Bronze
FIN,1952,Gold,Summer,1,FIN|1952|Gold
FIN,1952,Gold,Winter,1,FIN|1952|Gold
FIN,1952,Silver,Summer,1,FIN|1952|Silver
FIN,1952,Silver,Winter,1,FIN|1952|Silver
FIN,1956,Bronze,Summer,1,FIN|1956|Bronze
FIN,1956,Bronze,Winter,1,FIN|1956|Bronze
FIN,1956,Gold,Summer,1,FIN|1956|Gold
FIN,1956,Gold,Winter,1,FIN|1956|Gold
FIN,1956,Silver,Summer,1,FIN|1956|Silver
FIN,1956,Silver,Winter,1,FIN|1956|Silver
FIN,1960,Bronze,Summer,1,FIN|1960|Bronze
FIN,1960,Bronze,Winter,1,FIN|1960|Bronze
FIN,1960,Gold,Summer,1,FIN|1960|Gold
FIN,1960,Gold,Winter,1,FIN|1960|Gold
FIN,1960,Silver,Summer,1,FIN|1960|Silver
FIN,1960,Silver,Winter,1,FIN|1960|Silver
FIN,1964,Bronze,Summer,1,FIN|1964|Bronze
FIN,1964,Bronze,Winter,1,FIN|1964|Bronze
FIN,1964,Gold,Summer,1,FIN|1964|Gold
FIN,1964,Gold,Winter,1,FIN|1964|Gold
FIN,1964,Silver,Winter,1,FIN|1964|Silver
FIN,1968,Bronze,Summer,1,FIN|1968|Bronze
FIN,1968,Bronze,Winter,1,FIN|1968|Bronze
FIN,1968,Gold,Summer,1,FIN|1968|Gold
FIN,1968,Gold,Winter,1,FIN|1968|Gold
FIN,1968,Silver,Summer,1,FIN|1968|Silver
FIN,1968,Silver,Winter,1,FIN|1968|Silver
FIN,1972,Bronze,Summer,1,FIN|1972|Bronze
FIN,1972,Bronze,Winter,1,FIN|1972|Bronze
FIN,1972,Gold,Summer,1,FIN|1972|Gold
FIN,1972,Silver,Summer,1,FIN|1972|Silver
FIN,1972,Silver,Winter,1,FIN|1972|Silver
FIN,1976,Bronze,Winter,1,FIN|1976|Bronze
FIN,1976,Gold,Summer,1,FIN|1976|Gold
FIN,1976,Gold,Winter,1,FIN|1976|Gold
FIN,1976,Silver,Summer,1,FIN|1976|Silver
FIN,1976,Silver,Winter,1,FIN|1976|Silver
FIN,1980,Bronze,Summer,1,FIN|1980|Bronze
FIN,1980,Bronze,Winter,1,FIN|1980|Bronze
FIN,1980,Gold,Summer,1,FIN|1980|Gold
FIN,1980,Gold,Winter,1,FIN|1980|Gold
FIN,1980,Silver,Summer,1,FIN|1980|Silver
FIN,1980,Silver,Winter,1,FIN|1980|Silver
FIN,1984,Bronze,Summer,1,FIN|1984|Bronze
FIN,1984,Bronze,Winter,1,FIN|1984|Bronze
FIN,1984,Gold,Summer,1,FIN|1984|Gold
FIN,1984,Gold,Winter,1,FIN|1984|Gold
FIN,1984,Silver,Summer,1,FIN|1984|Silver
FIN,1984,Silver,Winter,1,FIN|1984|Silver
FIN,1988,Bronze,Summer,1,FIN|1988|Bronze
FIN,1988,Bronze,Winter,1,FIN|1988|Bronze
FIN,1988,Gold,Summer,1,FIN|1988|Gold
FIN,1988,Gold,Winter,1,FIN|1988|Gold
FIN,1988,Silver,Summer,1,FIN|1988|Silver
FIN,1988,Silver,Winter,1,FIN|1988|Silver
FIN,1992,Bronze,Summer,1,FIN|1992|Bronze
FIN,1992,Bronze,Winter,1,FIN|1992|Bronze
FIN,1992,Gold,Summer,1,FIN|1992|Gold
FIN,1992,Gold,Winter,1,FIN|1992|Gold
FIN,1992,Silver,Summer,1,FIN|1992|Silver
FIN,1992,Silver,Winter,1,FIN|1992|Silver
FIN,1994,Bronze,Winter,1,FIN|1994|Bronze
FIN,1994,Silver,Winter,1,FIN|1994|Silver
FIN,1996,Bronze,Summer,1,FIN|1996|Bronze
FIN,1996,Gold,Summer,1,FIN|1996|Gold
FIN,1996,Silver,Summer,1,FIN|1996|Silver
FIN,1998,Bronze,Winter,1,FIN|1998|Bronze
FIN,1998,Gold,Winter,1,FIN|1998|Gold
FIN,1998,Silver,Winter,1,FIN|1998|Silver
FIN,2000,Bronze,Summer,1,FIN|2000|Bronze
FIN,2000,Gold,Summer,1,FIN|2000|Gold
FIN,2000,Silver,Summer,1,FIN|2000|Silver
FIN,2002,Bronze,Winter,1,FIN|2002|Bronze
FIN,2002,Gold,Winter,1,FIN|2002|Gold
FIN,2002,Silver,Winter,1,FIN|2002|Silver
FIN,2004,Silver,Summer,1,FIN|2004|Silver
FIN,2006,Bronze,Winter,1,FIN|2006|Bronze
FIN,2006,Silver,Winter,1,FIN|2006|Silver
FIN,2008,Bronze,Summer,1,FIN|2008|Bronze
FIN,2008,Gold,Summer,1,FIN|2008|Gold
FIN,2008,Silver,Summer,1,FIN|2008|Silver
FIN,2010,Bronze,Winter,1,FIN|2010|Bronze
FIN,2010,Silver,Winter,1,FIN|2010|Silver
FIN,2012,Bronze,Summer,1,FIN|2012|Bronze
FIN,2012,Silver,Summer,1,FIN|2012|Silver
FIN,2014,Bronze,Winter,1,FIN|2014|Bronze
FIN,2014,Gold,Winter,1,FIN|2014|Gold
FIN,2014,Silver,Winter,1,FIN|2014|Silver
FIN,2016,Bronze,Summer,1,FIN|2016|Bronze
FRA,1896,Bronze,Summer,1,FRA|1896|Bronze
FRA,1896,Gold,Summer,1,FRA|1896|Gold
FRA,1896,Silver,Summer,1,FRA|1896|Silver
FRA,1900,Bronze,Summer,1,FRA|1900|Bronze
FRA,1900,Gold,Summer,1,FRA|1900|Gold
FRA,1900,Silver,Summer,1,FRA|1900|Silver
FRA,1904,Silver,Summer,1,FRA|1904|Silver
FRA,1906,Bronze,Summer,1,FRA|1906|Bronze
FRA,1906,Gold,Summer,1,FRA|1906|Gold
FRA,1906,Silver,Summer,1,FRA|1906|Silver
FRA,1908,Bronze,Summer,1,FRA|1908|Bronze
FRA,1908,Gold,Summer,1,FRA|1908|Gold
FRA,1908,Silver,Summer,1,FRA|1908|Silver
FRA,1912,Bronze,Summer,1,FRA|1912|Bronze
FRA,1912,Gold,Summer,1,FRA|1912|Gold
FRA,1912,Silver,Summer,1,FRA|1912|Silver
FRA,1920,Bronze,Summer,1,FRA|1920|Bronze
FRA,1920,Gold,Summer,1,FRA|1920|Gold
FRA,1920,Silver,Summer,1,FRA|1920|Silver
FRA,1924,Bronze,Summer,1,FRA|1924|Bronze
FRA,1924,Bronze,Winter,1,FRA|1924|Bronze
FRA,1924,Gold,Summer,1,FRA|1924|Gold
FRA,1924,Silver,Summer,1,FRA|1924|Silver
FRA,1928,Bronze,Summer,1,FRA|1928|Bronze
FRA,1928,Gold,Summer,1,FRA|1928|Gold
FRA,1928,Gold,Winter,1,FRA|1928|Gold
FRA,1928,Silver,Summer,1,FRA|1928|Silver
FRA,1932,Bronze,Summer,1,FRA|1932|Bronze
FRA,1932,Gold,Summer,1,FRA|1932|Gold
FRA,1932,Gold,Winter,1,FRA|1932|Gold
FRA,1932,Silver,Summer,1,FRA|1932|Silver
FRA,1936,Bronze,Summer,1,FRA|1936|Bronze
FRA,1936,Bronze,Winter,1,FRA|1936|Bronze
FRA,1936,Gold,Summer,1,FRA|1936|Gold
FRA,1936,Silver,Summer,1,FRA|1936|Silver
FRA,1948,Bronze,Summer,1,FRA|1948|Bronze
FRA,1948,Bronze,Winter,1,FRA|1948|Bronze
FRA,1948,Gold,Summer,1,FRA|1948|Gold
FRA,1948,Gold,Winter,1,FRA|1948|Gold
FRA,1948,Silver,Summer,1,FRA|1948|Silver
FRA,1948,Silver,Winter,1,FRA|1948|Silver
FRA,1952,Bronze,Summer,1,FRA|1952|Bronze
FRA,1952,Bronze,Winter,1,FRA|1952|Bronze
FRA,1952,Gold,Summer,1,FRA|1952|Gold
FRA,1952,Silver,Summer,1,FRA|1952|Silver
FRA,1956,Bronze,Summer,1,FRA|1956|Bronze
FRA,1956,Gold,Summer,1,FRA|1956|Gold
FRA,1956,Silver,Summer,1,FRA|1956|Silver
FRA,1960,Bronze,Summer,1,FRA|1960|Bronze
FRA,1960,Bronze,Winter,1,FRA|1960|Bronze
FRA,1960,Gold,Winter,1,FRA|1960|Gold
FRA,1960,Silver,Summer,1,FRA|1960|Silver
FRA,1964,Bronze,Summer,1,FRA|1964|Bronze
FRA,1964,Gold,Summer,1,FRA|1964|Gold
FRA,1964,Gold,Winter,1,FRA|1964|Gold
FRA,1964,Silver,Summer,1,FRA|1964|Silver
FRA,1964,Silver,Winter,1,FRA|1964|Silver
FRA,1968,Bronze,Summer,1,FRA|1968|Bronze
FRA,1968,Bronze,Winter,1,FRA|1968|Bronze
FRA,1968,Gold,Summer,1,FRA|1968|Gold
FRA,1968,Gold,Winter,1,FRA|1968|Gold
FRA,1968,Silver,Summer,1,FRA|1968|Silver
FRA,1968,Silver,Winter,1,FRA|1968|Silver
FRA,1972,Bronze,Summer,1,FRA|1972|Bronze
FRA,1972,Bronze,Winter,1,FRA|1972|Bronze
FRA,1972,Gold,Summer,1,FRA|1972|Gold
FRA,1972,Silver,Summer,1,FRA|1972|Silver
FRA,1972,Silver,Winter,1,FRA|1972|Silver
FRA,1976,Bronze,Summer,1,FRA|1976|Bronze
FRA,1976,Bronze,Winter,1,FRA|1976|Bronze
FRA,1976,Gold,Summer,1,FRA|1976|Gold
FRA,1976,Silver,Summer,1,FRA|1976|Silver
FRA,1980,Bronze,Summer,1,FRA|1980|Bronze
FRA,1980,Bronze,Winter,1,FRA|1980|Bronze
FRA,1980,Gold,Summer,1,FRA|1980|Gold
FRA,1980,Silver,Summer,1,FRA|1980|Silver
FRA,1984,Bronze,Summer,1,FRA|1984|Bronze
FRA,1984,Bronze,Winter,1,FRA|1984|Bronze
FRA,1984,Gold,Summer,1,FRA|1984|Gold
FRA,1984,Silver,Summer,1,FRA|1984|Silver
FRA,1984,Silver,Winter,1,FRA|1984|Silver
FRA,1988,Bronze,Summer,1,FRA|1988|Bronze
FRA,1988,Bronze,Winter,1,FRA|1988|Bronze
FRA,1988,Gold,Summer,1,FRA|1988|Gold
FRA,1988,Gold,Winter,1,FRA|1988|Gold
FRA,1988,Silver,Summer,1,FRA|1988|Silver
FRA,1992,Bronze,Summer,1,FRA|1992|Bronze
FRA,1992,Bronze,Winter,1,FRA|1992|Bronze
FRA,1992,Gold,Summer,1,FRA|1992|Gold
FRA,1992,Gold,Winter,1,FRA|1992|Gold
FRA,1992,Silver,Summer,1,FRA|1992|Silver
FRA,1992,Silver,Winter,1,FRA|1992|Silver
FRA,1994,Bronze,Winter,1,FRA|1994|Bronze
FRA,1994,Silver,Winter,1,FRA|1994|Silver
FRA,1996,Bronze,Summer,1,FRA|1996|Bronze
FRA,1996,Gold,Summer,1,FRA|1996|Gold
FRA,1996,Silver,Summer,1,FRA|1996|Silver
FRA,1998,Bronze,Winter,1,FRA|1998|Bronze
FRA,1998,Gold,Winter,1,FRA|1998|Gold
FRA,1998,Silver,Winter,1,FRA|1998|Silver
FRA,2000,Bronze,Summer,1,FRA|2000|Bronze
FRA,2000,Gold,Summer,1,FRA|2000|Gold
FRA,2000,Silver,Summer,1,FRA|2000|Silver
FRA,2002,Bronze,Winter,1,FRA|2002|Bronze
FRA,2002,Gold,Winter,1,FRA|2002|Gold
FRA,2002,Silver,Winter,1,FRA|2002|Silver
FRA,2004,Bronze,Summer,1,FRA|2004|Bronze
FRA,2004,Gold,Summer,1,FRA|2004|Gold
FRA,2004,Silver,Summer,1,FRA|2004|Silver
FRA,2006,Bronze,Winter,1,FRA|2006|Bronze
FRA,2006,Gold,Winter,1,FRA|2006|Gold
FRA,2006,Silver,Winter,1,FRA|2006|Silver
FRA,2008,Bronze,Summer,1,FRA|2008|Bronze
FRA,2008,Gold,Summer,1,FRA|2008|Gold
FRA,2008,Silver,Summer,1,FRA|2008|Silver
FRA,2010,Bronze,Winter,1,FRA|2010|Bronze
FRA,2010,Gold,Winter,1,FRA|2010|Gold
FRA,2010,Silver,Winter,1,FRA|2010|Silver
FRA,2012,Bronze,Summer,1,FRA|2012|Bronze
FRA,2012,Gold,Summer,1,FRA|2012|Gold
FRA,2012,Silver,Summer,1,FRA|2012|Silver
FRA,2014,Bronze,Winter,1,FRA|2014|Bronze
FRA,2014,Gold,Winter,1,FRA|2014|Gold
FRA,2014,Silver,Winter,1,FRA|2014|Silver
FRA,2016,Bronze,Summer,1,FRA|2016|Bronze
FRA,2016,Gold,Summer,1,FRA|2016|Gold
FRA,2016,Silver,Summer,1,FRA|2016|Silver
FRG,1968,Bronze,Summer,1,FRG|1968|Bronze
FRG,1968,Bronze,Winter,1,FRG|1968|Bronze
FRG,1968,Gold,Summer,1,FRG|1968|Gold
FRG,1968,Gold,Winter,1,FRG|1968|Gold
FRG,1968,Silver,Summer,1,FRG|1968|Silver
FRG,1968,Silver,Winter,1,FRG|1968|Silver
FRG,1972,Bronze,Summer,1,FRG|1972|Bronze
FRG,1972,Bronze,Winter,1,FRG|1972|Bronze
FRG,1972,Gold,Summer,1,FRG|1972|Gold
FRG,1972,Gold,Winter,1,FRG|1972|Gold
FRG,1972,Silver,Summer,1,FRG|1972|Silver
FRG,1972,Silver,Winter,1,FRG|1972|Silver
FRG,1976,Bronze,Summer,1,FRG|1976|Bronze
FRG,1976,Bronze,Winter,1,FRG|1976|Bronze
FRG,1976,Gold,Summer,1,FRG|1976|Gold
FRG,1976,Gold,Winter,1,FRG|1976|Gold
FRG,1976,Silver,Summer,1,FRG|1976|Silver
FRG,1976,Silver,Winter,1,FRG|1976|Silver
FRG,1980,Bronze,Winter,1,FRG|1980|Bronze
FRG,1980,Silver,Winter,1,FRG|1980|Silver
FRG,1984,Bronze,Summer,1,FRG|1984|Bronze
FRG,1984,Bronze,Winter,1,FRG|1984|Bronze
FRG,1984,Gold,Summer,1,FRG|1984|Gold
FRG,1984,Gold,Winter,1,FRG|1984|Gold
FRG,1984,Silver,Summer,1,FRG|1984|Silver
FRG,1984,Silver,Winter,1,FRG|1984|Silver
FRG,1988,Bronze,Summer,1,FRG|1988|Bronze
FRG,1988,Bronze,Winter,1,FRG|1988|Bronze
FRG,1988,Gold,Summer,1,FRG|1988|Gold
FRG,1988,Gold,Winter,1,FRG|1988|Gold
FRG,1988,Silver,Summer,1,FRG|1988|Silver
FRG,1988,Silver,Winter,1,FRG|1988|Silver
GAB,2012,Silver,Summer,1,GAB|2012|Silver
GBR,1896,Bronze,Summer,1,GBR|1896|Bronze
GBR,1896,Gold,Summer,1,GBR|1896|Gold
GBR,1896,Silver,Summer,1,GBR|1896|Silver
GBR,1900,Bronze,Summer,1,GBR|1900|Bronze
GBR,1900,Gold,Summer,1,GBR|1900|Gold
GBR,1900,Silver,Summer,1,GBR|1900|Silver
GBR,1904,Gold,Summer,1,GBR|1904|Gold
GBR,1904,Silver,Summer,1,GBR|1904|Silver
GBR,1906,Bronze,Summer,1,GBR|1906|Bronze
GBR,1906,Gold,Summer,1,GBR|1906|Gold
GBR,1906,Silver,Summer,1,GBR|1906|Silver
GBR,1908,Bronze,Summer,1,GBR|1908|Bronze
GBR,1908,Gold,Summer,1,GBR|1908|Gold
GBR,1908,Silver,Summer,1,GBR|1908|Silver
GBR,1912,Bronze,Summer,1,GBR|1912|Bronze
GBR,1912,Gold,Summer,1,GBR|1912|Gold
GBR,1912,Silver,Summer,1,GBR|1912|Silver
GBR,1920,Bronze,Summer,1,GBR|1920|Bronze
GBR,1920,Gold,Summer,1,GBR|1920|Gold
GBR,1920,Silver,Summer,1,GBR|1920|Silver
GBR,1924,Bronze,Summer,1,GBR|1924|Bronze
GBR,1924,Bronze,Winter,1,GBR|1924|Bronze
GBR,1924,Gold,Summer,1,GBR|1924|Gold
GBR,1924,Gold,Winter,1,GBR|1924|Gold
GBR,1924,Silver,Summer,1,GBR|1924|Silver
GBR,1924,Silver,Winter,1,GBR|1924|Silver
GBR,1928,Bronze,Summer,1,GBR|1928|Bronze
GBR,1928,Bronze,Winter,1,GBR|1928|Bronze
GBR,1928,Gold,Summer,1,GBR|1928|Gold
GBR,1928,Silver,Summer,1,GBR|1928|Silver
GBR,1932,Bronze,Summer,1,GBR|1932|Bronze
GBR,1932,Gold,Summer,1,GBR|1932|Gold
GBR,1932,Silver,Summer,1,GBR|1932|Silver
GBR,1936,Bronze,Summer,1,GBR|1936|Bronze
GBR,1936,Bronze,Winter,1,GBR|1936|Bronze
GBR,1936,Gold,Summer,1,GBR|1936|Gold
GBR,1936,Gold,Winter,1,GBR|1936|Gold
GBR,1936,Silver,Summer,1,GBR|1936|Silver
GBR,1936,Silver,Winter,1,GBR|1936|Silver
GBR,1948,Bronze,Summer,1,GBR|1948|Bronze
GBR,1948,Bronze,Winter,1,GBR|1948|Bronze
GBR,1948,Gold,Summer,1,GBR|1948|Gold
GBR,1948,Silver,Summer,1,GBR|1948|Silver
GBR,1952,Bronze,Summer,1,GBR|1952|Bronze
GBR,1952,Gold,Summer,1,GBR|1952|Gold
GBR,1952,Gold,Winter,1,GBR|1952|Gold
GBR,1952,Silver,Summer,1,GBR|1952|Silver
GBR,1956,Bronze,Summer,1,GBR|1956|Bronze
GBR,1956,Gold,Summer,1,GBR|1956|Gold
GBR,1956,Silver,Summer,1,GBR|1956|Silver
GBR,1960,Bronze,Summer,1,GBR|1960|Bronze
GBR,1960,Gold,Summer,1,GBR|1960|Gold
GBR,1960,Silver,Summer,1,GBR|1960|Silver
GBR,1964,Bronze,Summer,1,GBR|1964|Bronze
GBR,1964,Gold,Summer,1,GBR|1964|Gold
GBR,1964,Gold,Winter,1,GBR|1964|Gold
GBR,1964,Silver,Summer,1,GBR|1964|Silver
GBR,1968,Bronze,Summer,1,GBR|1968|Bronze
GBR,1968,Gold,Summer,1,GBR|1968|Gold
GBR,1968,Silver,Summer,1,GBR|1968|Silver
GBR,1972,Bronze,Summer,1,GBR|1972|Bronze
GBR,1972,Gold,Summer,1,GBR|1972|Gold
GBR,1972,Silver,Summer,1,GBR|1972|Silver
GBR,1976,Bronze,Summer,1,GBR|1976|Bronze
GBR,1976,Gold,Summer,1,GBR|1976|Gold
GBR,1976,Gold,Winter,1,GBR|1976|Gold
GBR,1976,Silver,Summer,1,GBR|1976|Silver
GBR,1980,Bronze,Summer,1,GBR|1980|Bronze
GBR,1980,Gold,Summer,1,GBR|1980|Gold
GBR,1980,Gold,Winter,1,GBR|1980|Gold
GBR,1980,Silver,Summer,1,GBR|1980|Silver
GBR,1984,Bronze,Summer,1,GBR|1984|Bronze
GBR,1984,Gold,Summer,1,GBR|1984|Gold
GBR,1984,Gold,Winter,1,GBR|1984|Gold
GBR,1984,Silver,Summer,1,GBR|1984|Silver
GBR,1988,Bronze,Summer,1,GBR|1988|Bronze
GBR,1988,Gold,Summer,1,GBR|1988|Gold
GBR,1988,Silver,Summer,1,GBR|1988|Silver
GBR,1992,Bronze,Summer,1,GBR|1992|Bronze
GBR,1992,Gold,Summer,1,GBR|1992|Gold
GBR,1992,Silver,Summer,1,GBR|1992|Silver
GBR,1994,Bronze,Winter,1,GBR|1994|Bronze
GBR,1996,Bronze,Summer,1,GBR|1996|Bronze
GBR,1996,Gold,Summer,1,GBR|1996|Gold
GBR,1996,Silver,Summer,1,GBR|1996|Silver
GBR,1998,Bronze,Winter,1,GBR|1998|Bronze
GBR,2000,Bronze,Summer,1,GBR|2000|Bronze
GBR,2000,Gold,Summer,1,GBR|2000|Gold
GBR,2000,Silver,Summer,1,GBR|2000|Silver
GBR,2002,Bronze,Winter,1,GBR|2002|Bronze
GBR,2002,Gold,Winter,1,GBR|2002|Gold
GBR,2004,Bronze,Summer,1,GBR|2004|Bronze
GBR,2004,Gold,Summer,1,GBR|2004|Gold
GBR,2004,Silver,Summer,1,GBR|2004|Silver
GBR,2006,Silver,Winter,1,GBR|2006|Silver
GBR,2008,Bronze,Summer,1,GBR|2008|Bronze
GBR,2008,Gold,Summer,1,GBR|2008|Gold
GBR,2008,Silver,Summer,1,GBR|2008|Silver
GBR,2010,Gold,Winter,1,GBR|2010|Gold
GBR,2012,Bronze,Summer,1,GBR|2012|Bronze
GBR,2012,Gold,Summer,1,GBR|2012|Gold
GBR,2012,Silver,Summer,1,GBR|2012|Silver
GBR,2014,Bronze,Winter,1,GBR|2014|Bronze
GBR,2014,Gold,Winter,1,GBR|2014|Gold
GBR,2014,Silver,Winter,1,GBR|2014|Silver
GBR,2016,Bronze,Summer,1,GBR|2016|Bronze
GBR,2016,Gold,Summer,1,GBR|2016|Gold
GBR,2016,Silver,Summer,1,GBR|2016|Silver
GDR,1968,Bronze,Summer,1,GDR|1968|Bronze
GDR,1968,Bronze,Winter,1,GDR|1968|Bronze
GDR,1968,Gold,Summer,1,GDR|1968|Gold
GDR,1968,Gold,Winter,1,GDR|1968|Gold
GDR,1968,Silver,Summer,1,GDR|1968|Silver
GDR,1968,Silver,Winter,1,GDR|1968|Silver
GDR,1972,Bronze,Summer,1,GDR|1972|Bronze
GDR,1972,Bronze,Winter,1,GDR|1972|Bronze
GDR,1972,Gold,Summer,1,GDR|1972|Gold
GDR,1972,Gold,Winter,1,GDR|1972|Gold
GDR,1972,Silver,Summer,1,GDR|1972|Silver
GDR,1972,Silver,Winter,1,GDR|1972|Silver
GDR,1976,Bronze,Summer,1,GDR|1976|Bronze
GDR,1976,Bronze,Winter,1,GDR|1976|Bronze
GDR,1976,Gold,Summer,1,GDR|1976|Gold
GDR,1976,Gold,Winter,1,GDR|1976|Gold
GDR,1976,Silver,Summer,1,GDR|1976|Silver
GDR,1976,Silver,Winter,1,GDR|1976|Silver
GDR,1980,Bronze,Summer,1,GDR|1980|Bronze
GDR,1980,Bronze,Winter,1,GDR|1980|Bronze
GDR,1980,Gold,Summer,1,GDR|1980|Gold
GDR,1980,Gold,Winter,1,GDR|1980|Gold
GDR,1980,Silver,Summer,1,GDR|1980|Silver
GDR,1980,Silver,Winter,1,GDR|1980|Silver
GDR,1984,Bronze,Winter,1,GDR|1984|Bronze
GDR,1984,Gold,Winter,1,GDR|1984|Gold
GDR,1984,Silver,Winter,1,GDR|1984|Silver
GDR,1988,Bronze,Summer,1,GDR|1988|Bronze
GDR,1988,Bronze,Winter,1,GDR|1988|Bronze
GDR,1988,Gold,Summer,1,GDR|1988|Gold
GDR,1988,Gold,Winter,1,GDR|1988|Gold
GDR,1988,Silver,Summer,1,GDR|1988|Silver
GDR,1988,Silver,Winter,1,GDR|1988|Silver
GEO,1996,Bronze,Summer,1,GEO|1996|Bronze
GEO,2000,Bronze,Summer,1,GEO|2000|Bronze
GEO,2004,Gold,Summer,1,GEO|2004|Gold
GEO,2004,Silver,Summer,1,GEO|2004|Silver
GEO,2008,Bronze,Summer,1,GEO|2008|Bronze
GEO,2008,Gold,Summer,1,GEO|2008|Gold
GEO,2012,Bronze,Summer,1,GEO|2012|Bronze
GEO,2012,Gold,Summer,1,GEO|2012|Gold
GEO,2012,Silver,Summer,1,GEO|2012|Silver
GEO,2016,Bronze,Summer,1,GEO|2016|Bronze
GEO,2016,Gold,Summer,1,GEO|2016|Gold
GEO,2016,Silver,Summer,1,GEO|2016|Silver
GER,1896,Bronze,Summer,1,GER|1896|Bronze
GER,1896,Gold,Summer,1,GER|1896|Gold
GER,1896,Silver,Summer,1,GER|1896|Silver
GER,1900,Bronze,Summer,1,GER|1900|Bronze
GER,1900,Gold,Summer,1,GER|1900|Gold
GER,1900,Silver,Summer,1,GER|1900|Silver
GER,1904,Bronze,Summer,1,GER|1904|Bronze
GER,1904,Gold,Summer,1,GER|1904|Gold
GER,1904,Silver,Summer,1,GER|1904|Silver
GER,1906,Bronze,Summer,1,GER|1906|Bronze
GER,1906,Gold,Summer,1,GER|1906|Gold
GER,1906,Silver,Summer,1,GER|1906|Silver
GER,1908,Bronze,Summer,1,GER|1908|Bronze
GER,1908,Gold,Summer,1,GER|1908|Gold
GER,1908,Silver,Summer,1,GER|1908|Silver
GER,1912,Bronze,Summer,1,GER|1912|Bronze
GER,1912,Gold,Summer,1,GER|1912|Gold
GER,1912,Silver,Summer,1,GER|1912|Silver
GER,1928,Bronze,Summer,1,GER|1928|Bronze
GER,1928,Bronze,Winter,1,GER|1928|Bronze
GER,1928,Gold,Summer,1,GER|1928|Gold
GER,1928,Silver,Summer,1,GER|1928|Silver
GER,1932,Bronze,Summer,1,GER|1932|Bronze
GER,1932,Bronze,Winter,1,GER|1932|Bronze
GER,1932,Gold,Summer,1,GER|1932|Gold
GER,1932,Silver,Summer,1,GER|1932|Silver
GER,1936,Bronze,Summer,1,GER|1936|Bronze
GER,1936,Gold,Summer,1,GER|1936|Gold
GER,1936,Gold,Winter,1,GER|1936|Gold
GER,1936,Silver,Summer,1,GER|1936|Silver
